Age,Gender,Education Level,Job Title,Years of Experience,Salary
39,1,2,Marketing Manager,10,110000.0
31,0,1,Software Engineer,4,65000.0
45,0,3,Data Scientist,18,180000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,11,120000.0
33,0,1,Operations Manager,6,75000.0
29,1,0,Junior Sales Associate,1,30000.0
44,0,3,Data Scientist,16,160000.0
26,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,8,85000.0
31,0,1,Operations Manager,5,70000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,13,140000.0
34,1,1,Human Resources Manager,6,75000.0
28,0,0,Junior Sales Associate,2,35000.0
39,1,2,Marketing Manager,10,110000.0
31,0,1,Software Engineer,4,65000.0
45,0,3,Data Scientist,18,180000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,11,120000.0
33,0,1,Operations Manager,6,75000.0
29,1,0,Junior Sales Associate,1,30000.0
44,0,3,Data Scientist,16,160000.0
26,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,8,85000.0
31,0,1,Operations Manager,5,70000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,13,140000.0
34,1,1,Human Resources Manager,6,75000.0
28,0,0,Junior Sales Associate,2,35000.0
39,1,2,Marketing Manager,10,110000.0
31,0,1,Software Engineer,4,65000.0
45,0,3,Data Scientist,18,180000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,11,120000.0
33,0,1,Operations Manager,6,75000.0
29,1,0,Junior Sales Associate,1,30000.0
44,0,3,Data Scientist,16,160000.0
26,0,1,Software Developer,3,60000.0
27,0,1,Software Engineer,3,60000.0
38,1,2,Marketing Manager,9,100000.0
44,0,3,Data Scientist,15,150000.0
30,1,1,Human Resources Coordinator,4,55000.0
23,0,0,Junior Sales Associate,1,30000.0
28,1,2,Software Developer,5,70000.0
34,0,1,Operations Manager,8,90000.0
25,1,2,Marketing Coordinator,2,40000.0
41,0,3,Data Scientist,12,130000.0
33,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,35000.0
37,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
35,1,2,Marketing Coordinator,8,85000.0
30,0,1,Operations Manager,5,70000.0
26,1,2,Human Resources Coordinator,3,50000.0
41,0,3,Data Scientist,13,140000.0
33,1,1,Human Resources Manager,6,75000.0
27,0,0,Junior Sales Associate,2,35000.0
38,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,65000.0
46,0,3,Data Scientist,18,180000.0
26,1,1,Junior Software Developer,1,35000.0
39,1,2,Human Resources Manager,11,120000.0
32,0,1,Operations Manager,6,75000.0
28,1,0,Junior Sales Associate,1,30000.0
43,0,3,Data Scientist,16,160000.0
27,0,1,Software Developer,3,60000.0
24,0,1,Software Engineer,2,55000.0
32,1,2,Marketing Manager,7,90000.0
45,0,3,Data Scientist,16,160000.0
28,1,1,Human Resources Coordinator,4,60000.0
22,0,0,Junior Sales Associate,1,25000.0
29,1,2,Software Developer,5,70000.0
36,0,1,Operations Manager,8,100000.0
27,1,1,Marketing Coordinator,3,45000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
25,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
36,1,2,Marketing Coordinator,9,100000.0
31,0,1,Operations Manager,6,75000.0
27,1,2,Human Resources Coordinator,3,50000.0
42,0,3,Data Scientist,14,140000.0
34,1,1,Human Resources Manager,6,75000.0
26,0,0,Junior Sales Associate,2,30000.0
39,1,2,Marketing Manager,11,120000.0
30,0,1,Software Engineer,4,65000.0
47,0,3,Data Scientist,19,190000.0
25,1,1,Junior Software Developer,1,35000.0
40,1,2,Human Resources Manager,12,130000.0
33,0,1,Operations Manager,7,85000.0
29,1,0,Junior Sales Associate,1,25000.0
44,0,3,Data Scientist,15,150000.0
28,0,1,Software Developer,3,60000.0
31,0,1,Software Engineer,5,80000.0
27,1,2,Marketing Manager,3,60000.0
38,0,3,Data Scientist,12,130000.0
29,1,1,Human Resources Coordinator,2,45000.0
23,0,0,Junior Sales Associate,1,25000.0
32,1,2,Software Developer,7,90000.0
44,0,1,Operations Manager,18,170000.0
26,1,1,Marketing Coordinator,2,40000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
39,1,2,Marketing Coordinator,11,120000.0
32,0,1,Operations Manager,6,90000.0
28,1,2,Human Resources Coordinator,2,45000.0
40,0,3,Data Scientist,15,150000.0
33,1,1,Human Resources Manager,8,95000.0
24,0,0,Junior Sales Associate,1,25000.0
35,1,2,Marketing Manager,10,110000.0
29,0,1,Software Engineer,4,70000.0
49,0,3,Data Scientist,22,220000.0
26,1,1,Junior Software Developer,2,35000.0
41,1,2,Human Resources Manager,13,140000.0
36,0,1,Operations Manager,9,110000.0
28,1,0,Junior Sales Associate,1,25000.0
43,0,3,Data Scientist,16,160000.0
29,0,1,Software Developer,5,80000.0
34,0,1,Software Engineer,6,85000.0
31,1,2,Marketing Manager,4,62000.0
41,0,3,Data Scientist,13,138000.0
27,1,1,Human Resources Coordinator,2,47000.0
25,0,0,Junior Sales Associate,1,26000.0
33,1,2,Software Developer,8,95000.0
45,0,1,Operations Manager,19,174000.0
28,1,1,Marketing Coordinator,2,41000.0
42,0,3,Data Scientist,16,162000.0
34,1,1,Human Resources Manager,9,99000.0
23,0,0,Junior Sales Associate,1,26000.0
36,1,2,Marketing Manager,11,117000.0
30,0,1,Software Engineer,5,75000.0
50,0,3,Data Scientist,23,225000.0
27,1,1,Junior Software Developer,2,36000.0
43,1,2,Human Resources Manager,14,146000.0
37,0,1,Operations Manager,10,113000.0
29,1,0,Junior Sales Associate,1,26000.0
44,0,3,Data Scientist,17,168000.0
30,0,1,Software Developer,6,85000.0
40,1,2,Marketing Coordinator,12,122000.0
33,0,1,Operations Manager,7,96000.0
29,1,2,Human Resources Coordinator,3,49000.0
43,0,3,Data Scientist,16,162000.0
34,1,1,Human Resources Manager,9,99000.0
23,0,0,Junior Sales Associate,1,26000.0
36,1,2,Marketing Manager,11,117000.0
30,0,1,Software Engineer,5,75000.0
50,0,3,Data Scientist,23,225000.0
27,1,1,Junior Software Developer,2,36000.0
43,1,2,Human Resources Manager,14,146000.0
37,0,1,Operations Manager,10,113000.0
29,1,0,Junior Sales Associate,1,26000.0
44,0,3,Data Scientist,17,168000.0
30,0,1,Software Developer,6,85000.0
40,1,2,Marketing Coordinator,12,122000.0
33,0,1,Operations Manager,7,96000.0
29,1,2,Human Resources Coordinator,3,49000.0
43,0,3,Data Scientist,16,162000.0
34,1,1,Human Resources Manager,9,99000.0
23,0,0,Junior Sales Associate,1,26000.0
36,1,2,Marketing Manager,11,117000.0
30,0,1,Software Engineer,5,75000.0
50,0,3,Data Scientist,23,225000.0
27,1,1,Junior Software Developer,2,36000.0
43,1,2,Human Resources Manager,14,146000.0
37,0,1,Operations Manager,10,113000.0
29,1,0,Junior Sales Associate,1,26000.0
44,0,3,Data Scientist,17,168000.0
30,0,1,Software Developer,6,85000.0
40,1,2,Marketing Coordinator,12,122000.0
33,0,1,Operations Manager,7,96000.0
29,1,2,Human Resources Coordinator,3,49000.0
43,0,3,Data Scientist,16,162000.0
34,1,1,Human Resources Manager,9,99000.0
23,0,0,Junior Sales Associate,1,26000.0
36,1,2,Marketing Manager,11,117000.0
30,0,1,Software Engineer,5,75000.0
50,0,3,Data Scientist,23,225000.0
27,1,1,Junior Software Developer,2,36000.0
43,1,2,Human Resources Manager,14,146000.0
37,0,1,Operations Manager,10,113000.0
29,1,0,Junior Sales Associate,1,26000.0
44,0,3,Data Scientist,17,168000.0
30,0,1,Software Developer,6,85000.0
40,1,2,Marketing Coordinator,12,122000.0
33,0,1,Operations Manager,7,96000.0
29,1,2,Human Resources Coordinator,3,49000.0
43,0,3,Data Scientist,16,162000.0
34,1,1,Human Resources Manager,9,99000.0
23,0,0,Junior Sales Associate,1,26000.0
36,1,2,Marketing Manager,11,117000.0
30,0,1,Software Engineer,5,75000.0
50,0,3,Data Scientist,23,225000.0
27,1,1,Junior Software Developer,2,36000.0
43,1,2,Human Resources Manager,14,146000.0
37,0,1,Operations Manager,10,113000.0
29,1,0,Junior Sales Associate,1,26000.0
44,0,3,Data Scientist,17,168000.0
30,0,1,Software Developer,6,85000.0
40,1,2,Marketing Coordinator,12,122000.0
33,0,1,Operations Manager,7,96000.0
29,1,2,Human Resources Coordinator,3,49000.0
43,0,3,Data Scientist,16,162000.0
34,1,1,Human Resources Manager,9,99000.0
23,0,0,Junior Sales Associate,1,26000.0
